kepid,kepoi_name,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
4249725,222.02,CANDIDATE,12.794547400,2.6150000e-05,-2.6150000e-05,1.95,0.07,0.05,0.698,0.013,-0.013,0.697,0.029,-0.022
4263293,1895.01,CANDIDATE,8.457466360,3.0530000e-05,-3.0530000e-05,2.40,0.13,0.09,0.671,0.017,-0.017,0.692,0.027,-0.027
4263293,1895.02,CANDIDATE,17.281169570,8.9970000e-05,-8.9970000e-05,2.61,0.14,0.13,0.671,0.017,-0.017,0.692,0.027,-0.027
4263293,1895.03,CANDIDATE,32.134001400,2.5470000e-04,-2.5470000e-04,2.35,0.14,0.18,0.671,0.017,-0.017,0.692,0.027,-0.027
4270253,551.02,CANDIDATE,5.687986750,1.2830000e-05,-1.2830000e-05,2.41,0.43,0.17,1.048,0.037,-0.034,1.017,0.064,-0.069
4270253,551.01,CANDIDATE,11.637030300,3.0910000e-05,-3.0910000e-05,2.54,0.12,0.10,1.048,0.037,-0.034,1.017,0.064,-0.069
4275721,1342.01,CANDIDATE,3.773598710,1.2320000e-05,-1.2320000e-05,1.41,0.06,0.05,1.057,0.027,-0.025,1.082,0.040,-0.058
4275721,1342.02,CANDIDATE,8.181821890,2.3040000e-05,-2.3040000e-05,1.93,0.30,0.11,1.057,0.027,-0.025,1.082,0.040,-0.058
4349452,244.02,CANDIDATE,6.238535444,2.3250000e-06,-2.3250000e-06,2.78,0.06,0.06,1.384,0.027,-0.027,1.042,0.084,-0.073
4349452,244.01,CANDIDATE,12.720370263,2.2820000e-06,-2.2820000e-06,5.23,0.10,0.38,1.384,0.027,-0.027,1.042,0.084,-0.073
4385148,2942.01,CANDIDATE,13.843012280,9.0790000e-05,-9.0790000e-05,2.11,0.14,0.10,0.892,0.037,-0.034,0.918,0.050,-0.059
4385148,2942.02,CANDIDATE,24.275899200,2.4260000e-04,-2.4260000e-04,2.40,0.12,0.16,0.892,0.037,-0.034,0.918,0.050,-0.059
4455231,1332.02,CANDIDATE,6.097472330,5.3370000e-05,-5.3370000e-05,1.51,0.10,0.09,1.038,0.040,-0.038,0.953,0.069,-0.068
4455231,1332.01,CANDIDATE,19.305816620,7.8890000e-05,-7.8890000e-05,2.73,0.14,0.11,1.038,0.040,-0.038,0.953,0.069,-0.068
4455231,1332.03,CANDIDATE,56.637918000,7.0390000e-04,-7.0390000e-04,2.51,0.13,0.15,1.038,0.040,-0.038,0.953,0.069,-0.068
4458082,2303.01,CANDIDATE,4.893364950,3.6090000e-05,-3.6090000e-05,1.66,0.09,0.07,1.390,0.033,-0.034,1.121,0.069,-0.076
4458082,2303.02,CANDIDATE,8.934848870,9.7070000e-05,-9.7070000e-05,1.88,0.56,0.28,1.390,0.033,-0.034,1.121,0.069,-0.076
4466677,1338.01,CANDIDATE,3.222975318,9.2850000e-06,-9.2850000e-06,1.48,0.06,0.06,0.965,0.025,-0.024,1.001,0.040,-0.058
4466677,1338.03,CANDIDATE,21.011206800,2.9070000e-04,-2.9070000e-04,1.41,0.35,0.22,0.965,0.025,-0.024,1.001,0.040,-0.058
4466677,1338.02,CANDIDATE,42.037066200,4.2780000e-04,-4.2780000e-04,1.67,0.40,0.12,0.965,0.025,-0.024,1.001,0.040,-0.058
4472818,3878.02,CANDIDATE,15.357344500,1.0610000e-04,-1.0610000e-04,1.41,0.03,0.42,0.974,0.019,-0.018,0.990,0.050,-0.062
4472818,3878.01,CANDIDATE,70.967208700,1.8470000e-04,-1.8470000e-04,2.80,0.24,0.11,0.974,0.019,-0.018,0.990,0.050,-0.062
4478168,626.02,CANDIDATE,8.029201800,8.2950000e-05,-8.2950000e-05,0.99,0.06,0.07,1.187,0.030,-0.028,1.074,0.070,-0.071
4478168,626.01,CANDIDATE,14.586498560,2.8490000e-05,-2.8490000e-05,2.44,0.29,0.14,1.187,0.030,-0.028,1.074,0.070,-0.071
4545187,223.01,CANDIDATE,3.177414601,1.5870000e-06,-1.5870000e-06,2.59,0.26,0.23,0.693,0.010,-0.009,0.733,0.026,-0.039
4545187,223.02,CANDIDATE,41.008111700,1.1800000e-04,-1.1800000e-04,2.58,0.10,0.37,0.693,0.010,-0.009,0.733,0.026,-0.039
4548011,4288.01,CANDIDATE,6.283840790,4.8810000e-05,-4.8810000e-05,0.81,0.05,0.04,1.364,0.031,-0.033,1.156,0.064,-0.077
4548011,4288.02,CANDIDATE,9.087452060,8.1940000e-05,-8.1940000e-05,0.81,0.05,0.04,1.364,0.031,-0.033,1.156,0.064,-0.077
4548011,4288.04,CANDIDATE,13.950956500,1.9680000e-04,-1.9680000e-04,0.83,0.04,0.07,1.364,0.031,-0.033,1.156,0.064,-0.077
4548098,4157.01,CANDIDATE,3.823156970,4.4810000e-05,-4.4810000e-05,0.84,0.09,0.05,1.225,0.027,-0.026,1.199,0.048,-0.064
4548098,4157.02,CANDIDATE,5.215752000,3.8540000e-03,-3.8540000e-03,0.91,0.11,0.06,1.225,0.027,-0.026,1.199,0.048,-0.064
4563268,627.02,CANDIDATE,4.165367570,1.4350000e-05,-1.4350000e-05,1.58,0.05,0.08,1.442,0.032,-0.033,1.166,0.061,-0.085
4563268,627.01,CANDIDATE,7.751927550,1.0670000e-05,-1.0670000e-05,2.99,0.22,0.13,1.442,0.032,-0.033,1.166,0.061,-0.085
4633570,446.01,CANDIDATE,16.709206280,3.6170000e-05,-3.6170000e-05,2.20,0.06,0.36,0.648,0.012,-0.012,0.669,0.023,-0.025
4633570,446.02,CANDIDATE,28.551581870,8.9170000e-05,-8.9170000e-05,1.91,0.32,0.12,0.648,0.012,-0.012,0.669,0.023,-0.025
4636578,2025.03,CANDIDATE,11.189570900,8.6760000e-05,-8.6760000e-05,1.69,0.06,0.11,1.368,0.043,-0.037,1.269,0.055,-0.051
4636578,2025.01,CANDIDATE,17.848508350,6.4990000e-05,-6.4990000e-05,3.07,0.23,0.33,1.368,0.043,-0.037,1.269,0.055,-0.051
4636578,2025.02,CANDIDATE,26.136344300,1.1420000e-04,-1.1420000e-04,2.62,0.11,0.09,1.368,0.043,-0.037,1.269,0.055,-0.051
4644952,1805.03,CANDIDATE,4.362732330,1.2980000e-05,-1.2980000e-05,1.76,0.30,0.16,0.881,0.018,-0.018,0.860,0.058,-0.052
4644952,1805.01,CANDIDATE,6.941358240,1.0900000e-05,-1.0900000e-05,2.96,0.08,0.41,0.881,0.018,-0.018,0.860,0.058,-0.052
4644952,1805.02,CANDIDATE,31.782111700,1.7690000e-04,-1.7690000e-04,2.08,0.10,0.07,0.881,0.018,-0.018,0.860,0.058,-0.052
4645174,3437.01,CANDIDATE,15.033062300,1.8830000e-04,-1.8830000e-04,1.87,0.27,0.35,1.369,0.049,-0.048,0.964,0.075,-0.065
4645174,3437.02,CANDIDATE,34.749603800,5.6270000e-04,-5.6270000e-04,3.00,0.24,1.08,1.369,0.049,-0.048,0.964,0.075,-0.065
4665571,2393.02,CANDIDATE,0.766691517,1.2730000e-06,-1.2730000e-06,1.13,0.04,0.06,0.727,0.018,-0.018,0.736,0.036,-0.033
4665571,2393.01,CANDIDATE,4.603002560,1.7530000e-05,-1.7530000e-05,1.22,0.08,0.05,0.727,0.018,-0.018,0.736,0.036,-0.033
4725681,817.02,CANDIDATE,8.295617380,2.3680000e-05,-2.3680000e-05,2.11,0.41,0.39,0.607,0.017,-0.016,0.592,0.013,-0.013
4725681,817.01,CANDIDATE,23.967936690,9.2490000e-05,-9.2490000e-05,2.08,0.07,0.12,0.607,0.017,-0.016,0.592,0.013,-0.013
4735826,3184.03,CANDIDATE,4.020189030,3.2590000e-05,-3.2590000e-05,0.64,0.02,0.04,1.450,0.028,-0.028,1.083,0.090,-0.066
4735826,3184.01,CANDIDATE,7.545922037,nan,nan,0.71,0.01,0.01,1.450,0.028,-0.028,1.083,0.090,-0.066
4739229,6118.02,CANDIDATE,4.661859240,3.8040000e-05,-3.8040000e-05,1.17,0.06,0.07,1.640,0.050,-0.050,1.525,0.076,-0.077
4739229,6118.01,CANDIDATE,571.280892000,5.5830000e-03,-5.5830000e-03,3.69,0.64,0.17,1.640,0.050,-0.050,1.525,0.076,-0.077
4741126,1534.02,CANDIDATE,7.638460840,5.4250000e-05,-5.4250000e-05,1.17,0.04,0.07,1.367,0.032,-0.034,1.259,0.060,-0.060
4741126,1534.01,CANDIDATE,20.422244700,1.0800000e-04,-1.0800000e-04,1.88,0.07,0.06,1.367,0.032,-0.034,1.259,0.060,-0.060
4757437,497.02,CANDIDATE,4.425350970,1.7140000e-05,-1.7140000e-05,1.80,0.11,0.09,1.351,0.058,-0.055,1.206,0.062,-0.073
4757437,497.01,CANDIDATE,13.193228090,3.2050000e-05,-3.2050000e-05,3.25,0.17,0.14,1.351,0.058,-0.055,1.206,0.062,-0.073
4770174,2971.01,CANDIDATE,6.095956810,6.1310000e-05,-6.1310000e-05,1.46,0.30,0.10,1.696,0.046,-0.047,1.465,0.070,-0.069
4770174,2971.02,CANDIDATE,31.953367900,6.6670000e-04,-6.6670000e-04,1.91,0.29,0.21,1.696,0.046,-0.047,1.465,0.070,-0.069
4770365,1475.01,CANDIDATE,1.609321941,3.0440000e-06,-3.0440000e-06,1.73,0.09,0.07,0.663,0.016,-0.016,0.669,0.026,-0.022
4770365,1475.03,CANDIDATE,4.729411770,3.0750000e-05,-3.0750000e-05,1.34,0.09,0.08,0.663,0.016,-0.016,0.669,0.026,-0.022
4770365,1475.02,CANDIDATE,9.512200460,3.2100000e-05,-3.2100000e-05,2.18,0.12,0.07,0.663,0.016,-0.016,0.669,0.026,-0.022
4770617,2243.01,CANDIDATE,5.185600810,2.0840000e-05,-2.0840000e-05,2.14,0.11,0.08,1.350,0.046,-0.044,1.314,0.047,-0.048
4770617,2243.02,CANDIDATE,8.458051190,4.5220000e-05,-4.5220000e-05,2.32,0.61,0.17,1.350,0.046,-0.044,1.314,0.047,-0.048
4770617,2243.03,CANDIDATE,31.445270900,1.6980000e-04,-1.6980000e-04,4.17,0.29,1.19,1.350,0.046,-0.044,1.314,0.047,-0.048
4831728,2739.02,CANDIDATE,7.095639500,1.1890000e-04,-1.1890000e-04,1.76,0.11,0.20,1.720,0.082,-0.079,1.145,0.113,-0.059
4831728,2739.01,CANDIDATE,10.107737890,4.7920000e-05,-4.7920000e-05,2.91,0.19,0.15,1.720,0.082,-0.079,1.145,0.113,-0.059
4833421,232.02,CANDIDATE,5.766165573,7.6190000e-06,-7.6190000e-06,2.38,0.08,0.07,1.244,0.037,-0.035,1.083,0.071,-0.073
4833421,232.01,CANDIDATE,12.466004437,5.5440000e-06,-5.5440000e-06,5.90,0.18,0.17,1.244,0.037,-0.035,1.083,0.071,-0.073
4833421,232.03,CANDIDATE,21.587527880,7.4980000e-05,-7.4980000e-05,2.28,0.10,0.07,1.244,0.037,-0.035,1.083,0.071,-0.073
4833421,232.04,CANDIDATE,37.996236900,1.5150000e-04,-1.5150000e-04,2.50,0.10,0.08,1.244,0.037,-0.035,1.083,0.071,-0.073
4833421,232.05,CANDIDATE,56.259088100,2.8000000e-04,-2.8000000e-04,2.32,0.10,0.08,1.244,0.037,-0.035,1.083,0.071,-0.073
4852528,500.05,CANDIDATE,0.986785834,6.9800000e-07,-6.9800000e-07,1.48,0.03,0.04,0.701,0.012,-0.012,0.712,0.029,-0.025
4852528,500.03,CANDIDATE,3.072146607,3.5080000e-06,-3.5080000e-06,1.61,0.06,0.03,0.701,0.012,-0.012,0.712,0.029,-0.025
4852528,500.04,CANDIDATE,4.645382149,6.1420000e-06,-6.1420000e-06,1.65,0.05,0.04,0.701,0.012,-0.012,0.712,0.029,-0.025
4852528,500.01,CANDIDATE,7.053527145,5.9130000e-06,-5.9130000e-06,2.67,0.06,0.06,0.701,0.012,-0.012,0.712,0.029,-0.025
4852528,500.02,CANDIDATE,9.521644639,8.9470000e-06,-8.9470000e-06,2.67,0.07,0.06,0.701,0.012,-0.012,0.712,0.029,-0.025
4860678,1602.02,CANDIDATE,3.033593980,3.5580000e-05,-3.5580000e-05,1.45,0.12,0.12,1.509,0.082,-0.076,1.323,0.064,-0.055
4860678,1602.01,CANDIDATE,9.977168760,8.0150000e-05,-8.0150000e-05,2.36,0.18,0.13,1.509,0.082,-0.076,1.323,0.064,-0.055
4914423,108.01,CANDIDATE,15.965327180,1.3680000e-05,-1.3680000e-05,3.34,0.07,0.19,1.438,0.030,-0.032,1.312,0.058,-0.054
4914423,108.02,CANDIDATE,179.609803000,1.8230000e-04,-1.8230000e-04,5.49,0.19,0.33,1.438,0.030,-0.032,1.312,0.058,-0.054
4932442,1665.02,CANDIDATE,5.913939770,4.9330000e-05,-4.9330000e-05,1.22,0.37,0.26,1.291,0.033,-0.033,1.278,0.042,-0.057
4932442,1665.01,CANDIDATE,6.933651670,4.1110000e-05,-4.1110000e-05,1.69,0.04,0.30,1.291,0.033,-0.033,1.278,0.042,-0.057
4939346,1873.02,CANDIDATE,34.916839900,7.4570000e-04,-7.4570000e-04,3.10,0.27,0.29,1.385,0.113,-0.099,1.209,0.072,-0.084
4939346,1873.01,CANDIDATE,71.311659800,4.8670000e-04,-4.8670000e-04,6.40,0.55,0.47,1.385,0.113,-0.099,1.209,0.072,-0.084
4947556,3936.02,CANDIDATE,13.026796400,4.3610000e-05,-4.3610000e-05,1.88,0.97,0.39,0.764,0.012,-0.012,0.787,0.037,-0.043
4947556,3936.01,CANDIDATE,141.608555000,7.1820000e-04,-7.1820000e-04,2.69,0.06,0.12,0.764,0.012,-0.012,0.787,0.037,-0.043
5003670,4524.03,CANDIDATE,3.339309570,2.4980000e-05,-2.4980000e-05,1.02,0.17,0.23,0.853,0.022,-0.021,0.926,0.027,-0.031
5003670,4524.02,CANDIDATE,4.526287390,5.0270000e-05,-5.0270000e-05,0.87,0.07,0.04,0.853,0.022,-0.021,0.926,0.027,-0.031
5003670,4524.01,CANDIDATE,7.991446960,6.5510000e-05,-6.5510000e-05,1.30,0.05,0.32,0.853,0.022,-0.021,0.926,0.027,-0.031
5031857,1573.02,CANDIDATE,7.136922000,1.6320000e-05,-1.6320000e-05,1.71,0.08,0.06,1.142,0.033,-0.033,1.162,0.039,-0.052
5031857,1573.01,CANDIDATE,24.810972060,1.9310000e-05,-1.9310000e-05,5.24,0.17,0.16,1.142,0.033,-0.033,1.162,0.039,-0.052
5080636,1843.01,CANDIDATE,4.194496867,5.5870000e-06,-5.5870000e-06,1.63,0.05,0.24,0.542,0.013,-0.013,0.530,0.012,-0.012
5080636,1843.02,CANDIDATE,6.355856820,3.9200000e-05,-3.9200000e-05,0.89,0.17,0.19,0.542,0.013,-0.013,0.530,0.012,-0.012
5088536,282.02,CANDIDATE,8.457448920,2.8310000e-05,-2.8310000e-05,1.01,0.02,0.05,1.118,0.023,-0.023,1.026,0.069,-0.070
5088536,282.01,CANDIDATE,27.508715750,2.2390000e-05,-2.2390000e-05,2.93,0.18,0.12,1.118,0.023,-0.023,1.026,0.069,-0.070
5088536,282.03,CANDIDATE,87.517778700,6.6570000e-04,-6.6570000e-04,1.82,0.15,0.58,1.118,0.023,-0.023,1.026,0.069,-0.070
5094751,123.01,CANDIDATE,6.481633073,6.0040000e-06,-6.0040000e-06,2.56,0.07,0.25,1.316,0.028,-0.030,1.172,0.064,-0.071
5094751,123.02,CANDIDATE,21.222611950,2.9080000e-05,-2.9080000e-05,2.51,0.07,0.07,1.316,0.028,-0.030,1.172,0.064,-0.071
5113822,638.01,CANDIDATE,23.642196500,3.1600000e-05,-3.1600000e-05,3.03,0.08,0.06,0.921,0.018,-0.017,0.943,0.047,-0.057
5113822,638.02,CANDIDATE,67.093064200,1.7850000e-04,-1.7850000e-04,3.66,0.17,0.37,0.921,0.018,-0.017,0.943,0.047,-0.057
5175024,2563.02,CANDIDATE,6.261422700,1.0550000e-04,-1.0550000e-04,1.40,0.11,0.09,1.938,0.062,-0.059,1.406,0.073,-0.072
5175024,2563.01,CANDIDATE,23.477255300,2.5250000e-04,-2.5250000e-04,2.32,0.13,0.11,1.938,0.062,-0.059,1.406,0.073,-0.072
5177859,4246.01,CANDIDATE,6.984721430,6.1640000e-05,-6.1640000e-05,0.90,0.05,0.06,0.936,0.017,-0.016,1.011,0.024,-0.031
5177859,4246.02,CANDIDATE,8.756306280,9.9760000e-05,-9.9760000e-05,0.85,0.05,0.07,0.936,0.017,-0.016,1.011,0.024,-0.031
5184911,2719.01,CANDIDATE,4.115855140,1.1600000e-05,-1.1600000e-05,1.61,0.38,0.23,0.686,0.015,-0.015,0.705,0.029,-0.030
5184911,2719.02,CANDIDATE,106.259760000,2.6070000e-03,-2.6070000e-03,1.25,0.15,0.08,0.686,0.015,-0.015,0.705,0.029,-0.030
5185897,2693.01,CANDIDATE,4.081411554,8.9000000e-06,-8.9000000e-06,1.04,0.05,0.18,0.657,0.011,-0.011,0.669,0.024,-0.022
5185897,2693.03,CANDIDATE,6.834406740,1.9240000e-05,-1.9240000e-05,1.05,0.05,0.19,0.657,0.011,-0.011,0.669,0.024,-0.022
5185897,2693.02,CANDIDATE,11.419419280,4.9650000e-05,-4.9650000e-05,1.02,0.03,0.21,0.657,0.011,-0.011,0.669,0.024,-0.022
5202905,1932.02,CANDIDATE,14.844483600,2.1210000e-04,-2.1210000e-04,2.04,0.16,0.13,1.516,0.044,-0.042,1.633,0.059,-0.068
5202905,1932.01,CANDIDATE,22.824514400,2.3500000e-04,-2.3500000e-04,2.76,0.14,0.14,1.516,0.044,-0.042,1.633,0.059,-0.068
5211199,2158.01,CANDIDATE,4.562040700,1.6240000e-05,-1.6240000e-05,1.02,0.02,0.21,0.905,0.018,-0.017,0.909,0.053,-0.060
5211199,2158.02,CANDIDATE,6.682312490,5.9060000e-05,-5.9060000e-05,0.76,0.03,0.16,0.905,0.018,-0.017,0.909,0.053,-0.060
5219234,1563.03,CANDIDATE,3.205396220,1.4010000e-05,-1.4010000e-05,1.71,0.06,0.13,0.792,0.025,-0.024,0.827,0.039,-0.046
5219234,1563.01,CANDIDATE,5.487114410,1.1030000e-05,-1.1030000e-05,3.26,0.11,0.40,0.792,0.025,-0.024,0.827,0.039,-0.046
5219234,1563.02,CANDIDATE,8.290841670,3.1280000e-05,-3.1280000e-05,3.23,0.10,0.70,0.792,0.025,-0.024,0.827,0.039,-0.046
5219234,1563.04,CANDIDATE,16.738690350,7.3960000e-05,-7.3960000e-05,2.57,0.50,0.16,0.792,0.025,-0.024,0.827,0.039,-0.046
5252423,825.02,CANDIDATE,4.715108430,1.9410000e-05,-1.9410000e-05,1.53,0.08,0.07,0.766,0.019,-0.019,0.786,0.039,-0.045
5252423,825.01,CANDIDATE,8.103632710,2.0320000e-05,-2.0320000e-05,2.21,0.11,0.07,0.766,0.019,-0.019,0.786,0.039,-0.045
5289854,1593.01,CANDIDATE,9.695011460,4.6570000e-05,-4.6570000e-05,2.07,0.14,0.13,0.906,0.050,-0.046,0.930,0.055,-0.060
5289854,1593.02,CANDIDATE,15.382539400,1.1440000e-04,-1.1440000e-04,2.12,0.15,0.13,0.906,0.050,-0.046,0.930,0.055,-0.060
5299459,1576.01,CANDIDATE,10.415726660,1.3620000e-05,-1.3620000e-05,2.84,0.25,0.18,0.933,0.018,-0.018,0.971,0.044,-0.057
5299459,1576.02,CANDIDATE,13.084242860,2.6090000e-05,-2.6090000e-05,2.56,0.26,0.19,0.933,0.018,-0.018,0.971,0.044,-0.057
5299459,1576.03,CANDIDATE,23.339795600,5.8500000e-04,-5.8500000e-04,1.06,0.05,0.23,0.933,0.018,-0.018,0.971,0.044,-0.057
5351250,408.04,CANDIDATE,3.428063060,1.9900000e-05,-1.9900000e-05,1.17,0.07,0.06,0.888,0.023,-0.022,0.943,0.036,-0.044
5351250,408.01,CANDIDATE,7.381980206,7.1580000e-06,-7.1580000e-06,3.32,0.11,0.09,0.888,0.023,-0.022,0.943,0.036,-0.044
5351250,408.02,CANDIDATE,12.560966180,2.6530000e-05,-2.6530000e-05,2.66,0.11,0.08,0.888,0.023,-0.022,0.943,0.036,-0.044
5351250,408.03,CANDIDATE,30.826104300,2.0790000e-04,-2.0790000e-04,3.09,0.09,0.64,0.888,0.023,-0.022,0.943,0.036,-0.044
5358241,829.02,CANDIDATE,9.751921010,4.8290000e-05,-4.8290000e-05,2.84,0.19,0.65,1.084,0.060,-0.057,0.924,0.068,-0.062
5358241,829.01,CANDIDATE,18.649327280,5.2020000e-05,-5.2020000e-05,3.21,0.20,0.17,1.084,0.060,-0.057,0.924,0.068,-0.062
5358241,829.03,CANDIDATE,38.557654600,1.7650000e-04,-1.7650000e-04,4.14,0.43,0.69,1.084,0.060,-0.057,0.924,0.068,-0.062
5364071,248.03,CANDIDATE,2.576571021,1.9510000e-06,-1.9510000e-06,1.80,0.06,0.06,0.618,0.019,-0.020,0.607,0.014,-0.014
5364071,248.01,CANDIDATE,7.203855862,5.9210000e-06,-5.9210000e-06,2.58,0.08,0.08,0.618,0.019,-0.020,0.607,0.014,-0.014
5364071,248.02,CANDIDATE,10.912740650,1.4650000e-05,-1.4650000e-05,2.44,0.23,0.16,0.618,0.019,-0.020,0.607,0.014,-0.014
5364071,248.04,CANDIDATE,18.596115180,4.8710000e-05,-4.8710000e-05,1.75,0.08,0.07,0.618,0.019,-0.020,0.607,0.014,-0.014
5371776,1557.04,CANDIDATE,1.499144441,3.8380000e-06,-3.8380000e-06,1.07,0.05,0.06,0.679,0.015,-0.015,0.703,0.026,-0.029
5371776,1557.01,CANDIDATE,3.295701024,1.9210000e-06,-1.9210000e-06,2.77,0.10,0.10,0.679,0.015,-0.015,0.703,0.026,-0.029
5371776,1557.03,CANDIDATE,5.315954488,6.6380000e-06,-6.6380000e-06,2.29,0.28,0.22,0.679,0.015,-0.015,0.703,0.026,-0.029
5371776,1557.02,CANDIDATE,9.653490160,1.4300000e-05,-1.4300000e-05,2.37,0.10,0.07,0.679,0.015,-0.015,0.703,0.026,-0.029
5384079,2011.01,CANDIDATE,7.056751450,2.0520000e-05,-2.0520000e-05,1.54,0.33,0.07,1.289,0.028,-0.026,1.296,0.031,-0.036
5384079,2011.02,CANDIDATE,17.265365900,1.9650000e-04,-1.9650000e-04,1.07,0.07,0.05,1.289,0.028,-0.026,1.296,0.031,-0.036
5436502,834.04,CANDIDATE,2.090811305,9.5710000e-06,-9.5710000e-06,1.87,0.39,0.19,1.604,0.074,-0.073,1.257,0.053,-0.094
5436502,834.03,CANDIDATE,6.155602850,2.7040000e-05,-2.7040000e-05,2.69,0.15,0.14,1.604,0.074,-0.073,1.257,0.053,-0.094
5436502,834.02,CANDIDATE,13.233522140,4.5030000e-05,-4.5030000e-05,3.55,0.19,0.17,1.604,0.074,-0.073,1.257,0.053,-0.094
5436502,834.01,CANDIDATE,23.653694150,1.7480000e-05,-1.7480000e-05,9.14,0.43,0.42,1.604,0.074,-0.073,1.257,0.053,-0.094
5436502,834.05,CANDIDATE,50.446741700,6.5050000e-04,-6.5050000e-04,3.10,0.18,0.21,1.604,0.074,-0.073,1.257,0.053,-0.094
5438099,1567.02,CANDIDATE,4.646223830,1.6160000e-05,-1.6160000e-05,1.94,0.06,0.34,0.769,0.023,-0.022,0.766,0.042,-0.037
5438099,1567.01,CANDIDATE,7.240224180,1.6740000e-05,-1.6740000e-05,2.29,0.44,0.11,0.769,0.023,-0.022,0.766,0.042,-0.037
5438099,1567.03,CANDIDATE,17.326704450,7.3870000e-05,-7.3870000e-05,2.38,0.38,0.25,0.769,0.023,-0.022,0.766,0.042,-0.037
5438099,1567.04,CANDIDATE,44.841116800,2.7810000e-04,-2.7810000e-04,2.93,0.10,0.48,0.769,0.023,-0.022,0.766,0.042,-0.037
5438757,1601.01,CANDIDATE,10.350784150,4.7210000e-05,-4.7210000e-05,2.93,0.11,0.33,1.604,0.058,-0.056,0.984,0.067,-0.060
5438757,1601.02,CANDIDATE,62.922493600,7.8590000e-04,-7.8590000e-04,4.09,0.17,0.78,1.604,0.058,-0.056,0.984,0.067,-0.060
5456651,835.01,CANDIDATE,11.763071640,2.0350000e-05,-2.0350000e-05,2.41,0.11,0.07,0.772,0.020,-0.018,0.812,0.036,-0.043
5456651,835.02,CANDIDATE,56.227927100,3.1340000e-04,-3.1340000e-04,2.42,0.48,0.22,0.772,0.020,-0.018,0.812,0.036,-0.043
5511081,1930.04,CANDIDATE,9.341459250,4.4300000e-05,-4.4300000e-05,1.58,0.04,0.08,1.710,0.039,-0.040,1.304,0.058,-0.067
5511081,1930.01,CANDIDATE,13.727103340,4.0680000e-05,-4.0680000e-05,2.41,0.09,0.06,1.710,0.039,-0.040,1.304,0.058,-0.067
5511081,1930.02,CANDIDATE,24.311003100,1.0360000e-04,-1.0360000e-04,2.32,0.08,0.06,1.710,0.039,-0.040,1.304,0.058,-0.067
5511081,1930.03,CANDIDATE,44.430405900,1.9110000e-04,-1.9110000e-04,2.63,0.10,0.07,1.710,0.039,-0.040,1.304,0.058,-0.067
5511659,4541.01,CANDIDATE,8.529122300,8.3430000e-05,-8.3430000e-05,1.53,0.05,0.16,0.816,0.027,-0.025,0.884,0.030,-0.030
5511659,4541.02,CANDIDATE,17.236085000,2.2370000e-04,-2.2370000e-04,1.46,0.12,0.10,0.816,0.027,-0.025,0.884,0.030,-0.030
5531576,837.02,CANDIDATE,4.144516560,1.4400000e-05,-1.4400000e-05,1.49,0.09,0.06,0.781,0.020,-0.018,0.825,0.032,-0.037
5531576,837.01,CANDIDATE,7.953547000,1.9100000e-05,-1.9100000e-05,2.26,0.09,0.09,0.781,0.020,-0.018,0.825,0.032,-0.037
5531694,647.01,CANDIDATE,5.169497290,1.0170000e-05,-1.0170000e-05,2.11,0.06,0.06,1.445,0.033,-0.034,1.102,0.071,-0.081
5531694,647.02,CANDIDATE,8.113468100,1.6290000e-04,-1.6290000e-04,0.94,0.10,0.06,1.445,0.033,-0.034,1.102,0.071,-0.081
5602588,2369.02,CANDIDATE,6.314344700,1.1320000e-04,-1.1320000e-04,1.56,0.27,0.17,1.129,0.087,-0.079,0.984,0.069,-0.068
5602588,2369.03,CANDIDATE,7.227432100,1.4780000e-04,-1.4780000e-04,1.49,0.16,0.14,1.129,0.087,-0.079,0.984,0.069,-0.068
5602588,2369.01,CANDIDATE,11.018191780,7.2440000e-05,-7.2440000e-05,3.07,0.24,0.50,1.129,0.087,-0.079,0.984,0.069,-0.068
5613330,649.02,CANDIDATE,10.209026800,1.8790000e-04,-1.8790000e-04,1.26,0.11,0.08,2.080,0.059,-0.061,1.497,0.063,-0.073
5613330,649.01,CANDIDATE,23.449704940,7.1930000e-05,-7.1930000e-05,3.69,0.13,0.12,2.080,0.059,-0.061,1.497,0.063,-0.073
5621333,3341.02,CANDIDATE,11.547498300,1.6400000e-04,-1.6400000e-04,2.07,0.13,0.20,1.890,0.104,-0.098,1.262,0.113,-0.094
5621333,3341.01,CANDIDATE,27.096514600,4.8760000e-04,-4.8760000e-04,2.98,0.58,0.34,1.890,0.104,-0.098,1.262,0.113,-0.094
5640085,448.01,CANDIDATE,10.139588180,2.0760000e-05,-2.0760000e-05,2.27,0.08,0.05,0.673,0.012,-0.012,0.688,0.025,-0.026
5640085,448.02,CANDIDATE,43.585941900,1.8070000e-04,-1.8070000e-04,2.75,0.10,0.07,0.673,0.012,-0.012,0.688,0.025,-0.026
5688683,4097.01,CANDIDATE,2.790643481,4.4400000e-06,-4.4400000e-06,1.14,0.43,0.12,0.698,0.011,-0.010,0.713,0.026,-0.024
5688683,4097.02,CANDIDATE,4.449023090,2.8020000e-05,-2.8020000e-05,0.64,0.05,0.05,0.698,0.011,-0.010,0.713,0.026,-0.024
